id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5Bs7gHy0lWLmFp5oThwCFk,Plus rien ne m'étonne,Tiken Jah Fakoly,35,reggae,0.685,0.497,4,-7.087,0,0.0896,0.0885,0.000013,0.202,0.598,154.718,248867,4
7nPMsFa65oZMAUHNuTmTVP,Act Of Affection,Wailing Souls,49,reggae,0.821,0.612,2,-7.013,1,0.0637,0.101,0.000202,0.0368,0.864,137.46,164907,4
0dO79bdqpF4yl3Hpms8Eu7,Cool and Calm,Israel Vibration,43,reggae,0.795,0.415,0,-10.466,1,0.153,0.127,0.000009,0.0669,0.821,76.28,265880,4
6DGKqbDtGWQ1GOTZYT2wUs,Mister Grande Gueule,Alpha Blondy,32,reggae,0.878,0.561,7,-7.997,1,0.239,0.0101,0.000008,0.0957,0.679,144.969,254253,4
4KgwFKsebCGLxgsHxvueO5,Les martyrs,Tiken Jah Fakoly,29,reggae,0.778,0.584,6,-7.803,0,0.154,0.0326,0.0161,0.105,0.595,80.337,305200,4
25nmAvbE1Ceg16faXaUNCY,Head Corner Stone,Winston McAnuff,31,reggae,0.733,0.746,0,-2.616,1,0.045,0.0521,0,0.0656,0.739,121.582,212733,4
3GtPwOE8jgGGjQRJcLDuTO,Move!,Damian Marley,38,reggae,0.93,0.795,11,-5.562,1,0.239,0.117,0,0.14,0.767,122.47,224320,4
63gwG8sztwSbPQlkr2r0IJ,Redemption Song,Bob Marley & The Wailers,23,reggae,0.661,0.179,0,-14.992,1,0.0439,0.612,0,0.0782,0.673,116.092,228627,4
6pVlTCKpUK1TGfWtaWWcSx,Soul Rebel - 1990 Digital Remaster,The Gladiators,38,reggae,0.822,0.324,0,-12.85,1,0.0422,0.021,0.000302,0.0647,0.698,84.3,237000,4
1Sv9G2lKh7WtFBKboG78qY,Le descendant,Tiken Jah Fakoly,29,reggae,0.815,0.569,10,-6.347,0,0.204,0.0238,0.000044,0.0499,0.569,156.164,267240,4
4s0uGJ2JYchiQYpMfiPZON,Trueversation (feat. Damian Marley),Queen Ifrica,44,reggae,0.66,0.79,6,-3.578,0,0.239,0.167,0,0.381,0.634,81.999,219013,4
7uW1sdnbXUe6AaxkypJrmY,Chant Down Babylon,Bob Marley & The Wailers,42,reggae,0.716,0.462,5,-9.261,1,0.114,0.23,0,0.0431,0.888,142.146,156502,4
2G1j587vkPahEzwBraL6y8,Une petite larme m'a trahi,Alpha Blondy,34,reggae,0.717,0.527,6,-7.764,1,0.212,0.00861,0.000016,0.0765,0.664,159.963,224187,4
7zon0DQXtBEK5jAUXPDoUa,Stronger,Fantan Mojah,43,reggae,0.639,0.5,4,-6.411,0,0.0698,0.0733,0,0.354,0.577,88.085,230347,4
1fzU56UB3aa68fIBoUZSq7,Murderer,Buju Banton,43,reggae,0.801,0.513,0,-8.992,1,0.239,0.15,0.000008,0.108,0.699,137.81,236640,4
5jAZkHXLos16sAdvEFn5w1,Greetings - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,42,reggae,0.526,0.448,5,-12.564,1,0.239,0.813,0,0.381,0.491,121.646,44237,3
4TVEuHy07WxtpcmXXaBv5l,Waan The Herb [feat. Michael Rose],Alborosie,42,reggae,0.772,0.62,10,-5.527,0,0.159,0.126,0,0.266,0.89,80.885,221720,4
2CFxgaypHjxdYWgfGFoDs0,Babylon Too Rough,Gregory Isaacs,43,reggae,0.777,0.418,8,-8.084,0,0.112,0.137,0.011,0.263,0.606,73.283,173560,4
36Z12IeSpKAPkTlZIs7iO3,Satisfy My Soul,Bob Marley & The Wailers,42,reggae,0.755,0.381,7,-12.716,1,0.217,0.000968,0.000003,0.136,0.386,128.04,270187,4
6vX22fwRmM4bI0WpWtAvuJ,Disco Devil,"Lee ""Scratch"" Perry",48,reggae,0.682,0.726,0,-8.754,1,0.239,0.0785,0.000336,0.381,0.515,77.865,447053,4
2N2cvKMVnBYhCUwbgbKN5W,Ali Baba,John Holt,46,reggae,0.808,0.522,10,-8.324,1,0.0945,0.394,0.00761,0.114,0.63,79.951,155947,4
6JPmyr2qSrgE6TgtSA48Dc,To Serve And Protect,Queen Ifrica,41,reggae,0.656,0.662,10,-5.918,1,0.239,0.274,0,0.16,0.575,89.145,247573,4
4DMicuIpEAyW8sdtCnGznh,Jump Nyabinghi,Bob Marley & The Wailers,42,reggae,0.803,0.614,2,-8.866,1,0.239,0.367,0.00008,0.0737,0.88,142.624,224444,4
0F2KQMIxrK5A7iGNO4rxKT,Cool Down The Pace,Gregory Isaacs,47,reggae,0.862,0.512,10,-6.356,1,0.109,0.152,0.00598,0.0835,0.884,75.919,316547,4
6PxzyzibuYB28I32MK4MWs,Waiting In Vain - Alternate Version,Bob Marley & The Wailers,40,reggae,0.748,0.523,1,-11.793,1,0.0977,0.00181,0.00123,0.0567,0.793,80.841,284267,4
6rcNyw6K4owU2v9A9EL2C3,Life Is A Journey,Clinton Fearon,40,reggae,0.878,0.616,7,-6.613,0,0.188,0.0825,0.000027,0.128,0.648,77.361,262640,4
255UBOBs9IQdPsHt8Ylsh4,Is It Worth It? (Gunman World),Damian Marley,45,reggae,0.774,0.725,7,-3.806,1,0.164,0.086,0,0.0933,0.813,83.49,277333,4
73sbwmpRQPVwwnu5nMUGGP,"Allah Tano (feat. Ismael Isaac, Issam & Naoufel)",Alpha Blondy,35,reggae,0.619,0.619,10,-5.408,1,0.063,0.0319,0.00002,0.155,0.544,169.884,310480,4
3PERtvWgk8KNtaBHbRkSta,Guts,The Gladiators,43,reggae,0.925,0.563,9,-8.684,0,0.239,0.0885,0.000153,0.155,0.85,132.15,202040,4
1bubxAGtnXvKrh3AqDTzmH,Greatest Love,The Gladiators,40,reggae,0.914,0.437,0,-12.432,1,0.0513,0.0012,0.185,0.0898,0.82,130.565,177440,4
5XiAi8vA4ovWPAs9xBClEI,Crazy Baldhead - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,42,reggae,0.703,0.758,0,-6.476,0,0.229,0.226,0.000004,0.381,0.604,123.477,302560,4
3qd6lBaYVrEHN1ouivpOcH,Tight Ship,Stephen Marley,42,reggae,0.725,0.679,0,-5.121,1,0.197,0.125,0,0.0718,0.811,133.974,255240,4
3BojnSbIR2oKctO3nvBLRb,Love Letter,Katchafire,53,reggae,0.83,0.55,7,-5.367,1,0.0568,0.13,0.136,0.073,0.97,145.004,214293,4
3Cr3ZodARTjjPIToATtumh,Freefalling,Hollie Cook,39,reggae,0.65,0.605,2,-8.856,1,0.0574,0.0393,0.00296,0.0708,0.892,151.541,218085,4
2IrdHGhifKDX6m2S8vHf1s,A Message to You Rudy,The Specials,45,reggae,0.906,0.453,0,-7.938,1,0.0665,0.17,0.00031,0.104,0.969,102.981,173800,4
7HWukxvXSSLzx1Xqhtb1Lr,"Stir It Up - Live At The Lyceum, London/July 18,1975",Bob Marley & The Wailers,40,reggae,0.592,0.623,9,-12.141,1,0.0331,0.488,0.000057,0.381,0.907,82.293,286091,4
4zI9A6os8KlTYbKQtpjOz9,Running Away - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,42,reggae,0.573,0.759,7,-6.727,0,0.239,0.305,0,0.381,0.819,119.731,170947,4
7cPnph7tbLls2XkVGyp9ui,Don't Follow Babylon,Vibronics,32,reggae,0.578,0.641,10,-8.71,0,0.0987,0.37,0.0805,0.128,0.658,168.884,222452,4
6czwKEddvOYvXecmxCshbr,Bun' Di Ganja,Chezidek,40,reggae,0.729,0.578,7,-7.106,0,0.239,0.125,0,0.259,0.802,82.039,251159,4
2nTcHYwkqK6NM54OExjDEi,Karma Police,Easy Star All-Stars,52,reggae,0.681,0.562,7,-7.303,1,0.03,0.314,0.000039,0.147,0.804,144.509,288080,4
5wPNZhpBDM3LCazp3hW5gK,Can't Cool,Alborosie,41,reggae,0.791,0.864,4,-3.971,0,0.221,0.22,0,0.058,0.915,76.997,228093,4
0tvemyeYBR3YtLAw5ER1lw,Vessel of Love,Hollie Cook,38,reggae,0.687,0.655,10,-10.289,1,0.0405,0.0931,0.00824,0.381,0.866,138.968,210701,4
0XhZoYbuE3bpPx1qSxUX2B,Mix Up - 2000 Digital Remaster,The Gladiators,37,reggae,0.864,0.463,11,-9.953,1,0.1,0.301,0.000004,0.0498,0.843,77.651,182000,4
0aaJ7fQSZSyy7vojbHr5SY,James Bond Theme,The Skatalites,42,reggae,0.793,0.486,7,-10.432,0,0.0748,0.0183,0.507,0.0835,0.866,134.213,420467,4
0MYZaB4hSiHVdHuUf4F6nQ,Earth A Run Red,Richie Spice,47,reggae,0.829,0.605,8,-7.235,1,0.0654,0.124,0,0.283,0.71,81.167,227960,4
7iKjwcwtWKvPItHxmPYQi6,No Money,Romain Virgo,48,reggae,0.753,0.69,9,-2.947,0,0.239,0.308,0,0.0865,0.916,81.99,210920,4
2SCkY5YtIh0nQByLJmTyek,Jamming - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,41,reggae,0.461,0.841,11,-8.104,0,0.191,0.0156,0.000947,0.381,0.733,146.522,271493,4
1ClnSFcrgV9lxrWhNaFJGZ,Dreamland,Marcia Griffiths,42,reggae,0.836,0.531,5,-9.655,1,0.0501,0.237,0.292,0.0423,0.881,133.447,203160,4
5dIwKHHoplBVMKLQGenOcn,Chatty Mouth,The Gladiators,43,reggae,0.722,0.582,4,-9.175,0,0.207,0.00684,0.15,0.381,0.612,152.767,353200,4
7n6VwqXluHoyzzEOUtocLF,Don't Rock My Boat,Bob Marley & The Wailers,41,reggae,0.751,0.266,9,-15.626,1,0.239,0.00721,0.000001,0.0737,0.89,73.711,272507,4
0MYxbBjPKOhkNiZBIJXw2I,The Flame,Protoje,37,reggae,0.703,0.777,1,-4.76,1,0.143,0.0315,0.000066,0.0485,0.586,160.112,319920,4
4H75K8TiOGApA8IY6cWsXG,Y'en a marre,Tiken Jah Fakoly,29,reggae,0.761,0.697,5,-6.863,1,0.169,0.00737,0.000003,0.0852,0.794,79.496,226680,4
7k2xY8dexuLnESZOdwcsLD,Zion Train - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,41,reggae,0.557,0.664,9,-8.438,0,0.108,0.25,0.000001,0.381,0.596,131.858,230080,4
6B1mi7lMKxdSuD40kxAIs9,Israelites,Desmond Dekker,47,reggae,0.798,0.482,10,-11.443,1,0.0473,0.0811,0.386,0.0872,0.972,146.815,156479,4
1dKBta20CtzPJ23xHVa7ih,The Traffic Jam - Main,Stephen Marley,41,reggae,0.799,0.634,1,-7.136,0,0.239,0.448,0,0.0681,0.723,94.884,220172,4
4YcNPSkTBrIomT64npPsDd,Now,Romain Virgo,44,reggae,0.623,0.725,2,-4.878,0,0.0312,0.00548,0,0.101,0.619,68.682,213651,3
1A0LEAS3aaO5R233Akp707,Funky Kingston,Toots & The Maytals,34,reggae,0.711,0.887,1,-4.704,0,0.0507,0.234,0.000017,0.0437,0.935,100.061,245987,4
4HWhdjFpP7Ki6GdpAmIfxK,Nuthin' Wrong With The World,Junior Kelly,47,reggae,0.699,0.82,11,-4.027,0,0.239,0.172,0,0.381,0.931,146.955,251507,4
1CAIyPkv4nfQoJfbdzga1n,For The Babies,Damian Marley,37,reggae,0.776,0.784,0,-7.004,1,0.162,0.027,0.000006,0.106,0.718,131.998,293520,4
1M1RBlHOwrqnOb4qw1aupD,Soundwaves (feat. Eric Rachmany of Rebelution),Tribal Seeds,52,reggae,0.714,0.587,2,-6.872,0,0.0395,0.0162,0,0.0585,0.628,77.008,290550,4
4R8rtLIPQcrjnYvKOlqUON,Feel Like Jumping,Marcia Griffiths,43,reggae,0.784,0.43,0,-9.284,1,0.0582,0.0566,0.166,0.0689,0.643,81.863,213507,4
3CwZUa6TbQeePYMJCeYeiF,Smile Jamaica - Single Version,Bob Marley & The Wailers,40,reggae,0.68,0.462,11,-7.504,0,0.239,0.00071,0,0.0573,0.687,146.992,303760,4
2z75GXka50vxEA2EgegDFu,Soul Provider,Romain Virgo,49,reggae,0.606,0.498,0,-7.338,1,0.0376,0.00754,0,0.128,0.594,167.824,259035,4
66tyi2ix4ErbUBKFAVw98r,"Friday Night, Saturday Morning - 2015 Remaster",The Specials,51,reggae,0.742,0.61,0,-8.345,1,0.0341,0.14,0.285,0.144,0.874,140.971,213800,4
3twnWvXtvv9Ucp4HjoxpIf,Don’t Be Afraid,Clinton Fearon,31,reggae,0.843,0.504,4,-8.024,0,0.145,0.0727,0.000489,0.0857,0.889,77.034,245853,3
5DwR6nE5uTr5voiPj6Cawk,Turn It Around,Hollie Cook,38,reggae,0.66,0.573,9,-9.866,0,0.0308,0.0445,0.00921,0.105,0.864,127.1,253402,4
0La8VFQTpPyqiFvKYjTpzk,Livin' Is an Art,Clinton Fearon,37,reggae,0.835,0.396,6,-6.62,0,0.0484,0.155,0.00045,0.0905,0.769,77.609,288400,4
4pEU29JUUSQIOTfm0PFNRn,This One For You Mama,Jah Cure,4,reggae,0.655,0.751,4,-3.949,0,0.0726,0.359,0.000063,0.108,0.788,161.969,274492,4
0Sc6NUus1B3e0gzdx9Ysy2,Could You Be Loved - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,41,reggae,0.465,0.788,4,-8.95,0,0.0887,0.0105,0.156,0.381,0.538,103.295,447053,4
374Pj3Vryh3wjdFmAflLIp,More Thanks for Life,Jah Cure,3,reggae,0.773,0.342,1,-13.704,0,0.239,0.41,0.000116,0.261,0.714,144.353,291332,4
2Nc5AwusjE9cfnytvd9gpR,Sunlight,Skarra Mucci,35,reggae,0.792,0.617,11,-6.722,1,0.166,0.00295,0,0.0988,0.775,96,173587,4
7sJUAxo0JLGUrVWrq2pgyh,Diversity - Acoustic,Alborosie,40,reggae,0.576,0.491,9,-9.296,0,0.0339,0.312,0,0.12,0.547,133.955,271307,4
7n7xdlt8XpX5rDQhudEh7G,Délivrance,Tiken Jah Fakoly,29,reggae,0.74,0.548,7,-7.068,0,0.0972,0.0727,0.000012,0.187,0.697,74.764,230147,4
7exPN8sjoHh1cBAif5qrfh,Could You Be Loved,Bob Marley & The Wailers,41,reggae,0.916,0.723,0,-8.568,1,0.0951,0.367,0.000134,0.0873,0.793,103.297,236947,4
1pquvf0yEom1cV8RFMgCtE,Easy Skanking,Bob Marley & The Wailers,41,reggae,0.809,0.434,0,-12.143,0,0.0403,0.00601,0.00011,0.113,0.577,126.706,175973,4
3moJlQBO5EkGWPSqnZwOjt,Who Knows - Shy FX Remix,Protoje,42,reggae,0.718,0.821,5,-5.581,0,0.0884,0.0037,0.000093,0.33,0.653,87.012,252248,4
67sEGnjlCAoDRWqNejM0XY,Who Dem a Program,Protoje,41,reggae,0.799,0.61,10,-6.298,0,0.194,0.302,0,0.0824,0.871,170.037,207219,4
7622Jo93hnCOkViAgertAz,Kunta Kinte Dub,The Revolutionaries,42,reggae,0.799,0.467,1,-11.541,0,0.0708,0.0476,0.5175,0.0915,0.533,140.644,265333,4
30IDjLVujEkWLSVVCIf4xa,Lion In The Jungle,Israel Vibration,43,reggae,0.885,0.51,10,-7.098,0,0.14,0.106,0,0.0683,0.909,139.957,316453,4
4ZJCoXbjQ6v7YoJVjWCGFY,Three Little Birds,Bob Marley & The Wailers,41,reggae,0.787,0.473,9,-10.494,1,0.0759,0.0107,0.000001,0.0398,0.599,73.826,180533,4
7d4a6mcEm70NWUM6HbMa4W,"Jamming - 12"" Single Version",Bob Marley & The Wailers,41,reggae,0.901,0.59,11,-7.498,0,0.0695,0.0292,0.000152,0.264,0.783,123.208,333960,4
0wWm5ROS1YakrsjJr4qRzs,Ku Klux Klan,Steel Pulse,41,reggae,0.735,0.514,9,-12.18,0,0.141,0.0205,0,0.0316,0.817,128.865,221693,4
4b3B3j19QzfAm9S2RTvzL8,Maclacla Macloclo,Alpha Blondy,35,reggae,0.685,0.563,9,-6.316,0,0.239,0.00639,0,0.191,0.596,80.935,268000,4
23CRV0PWvDqQJqsRbwwrhn,Tonight (It's A Party),Stephen Marley,45,reggae,0.735,0.709,2,-6.17,1,0.163,0.217,0,0.273,0.605,92.443,249080,4
2MfS4KM4uoqjLPmYiAsuIz,Rude Girl,Tribal Seeds,54,reggae,0.796,0.803,10,-3.777,1,0.0929,0.0763,0.000007,0.0545,0.799,144.987,270621,4
1B1Qz87myAVVr2Wb82ZcS3,Redemption Song,Bob Marley & The Wailers,40,reggae,0.685,0.254,0,-10.797,1,0.0411,0.587,0,0.0802,0.659,116.023,227333,4
2R6f7fgKE0lBKo1D8oBuu6,Trench Town,Bob Marley & The Wailers,42,reggae,0.737,0.313,4,-11.387,0,0.239,0.0831,0,0.188,0.586,145.86,192447,4
4tmxmOOwKZNikubtCfXEnG,It's Not Easy,Lucky Dube,46,reggae,0.697,0.72,11,-4.658,1,0.0277,0.266,0,0.201,0.658,129.453,322533,4
2GVv4Oi6KwgqNQoMl7Dv19,Blackman Redemption,Bob Marley & The Wailers,40,reggae,0.905,0.4,0,-9.457,1,0.18,0.446,0.00148,0.0632,0.709,125.964,213299,4
3ApxpM5ghkdjWKhbrQaPLk,World A Reggae (Out In The Street They Call It Murder),Ini Kamoze,48,reggae,0.866,0.514,6,-6.44,0,0.0695,0.0019,0,0.0665,0.802,78.59,237693,4
1YAXrOLk7EGfv1tlSnGOqi,Having A Party,"Lee ""Scratch"" Perry",44,reggae,0.739,0.758,5,-6.418,0,0.103,0.405,0.000052,0.0808,0.787,92.878,280960,4
3bgm6bEr3KUfLW6FCKE3qB,One Love / People Get Ready,Bob Marley & The Wailers,21,reggae,0.722,0.409,10,-13.234,1,0.239,0.0622,0,0.0621,0.939,76.365,173533,4
0CZzYZYVNEZXijvaFRl6kp,A Miracle,Groundation,32,reggae,0.595,0.476,0,-9.32,1,0.239,0.0999,0.000146,0.0353,0.449,107.974,447053,4
0jW8Sjxy86iOAVOEBdvWGP,Lively Up Yourself,Bob Marley & The Wailers,42,reggae,0.841,0.508,7,-9.657,1,0.226,0.173,0.00107,0.056,0.881,129.128,311587,4
2bFBWxmgyYWvINfGT0L5SI,No Justice,Clinton Fearon,30,reggae,0.899,0.548,6,-7.918,0,0.0671,0.0779,0.000097,0.0959,0.867,140.087,270653,4
39VEZX5cyNq0PDqobA6J3A,Something More,Groundation,32,reggae,0.842,0.399,11,-9.06,1,0.111,0.0118,0.000275,0.148,0.61,128.19,293613,4
5rAaeLLtzeRK8dpmmxpWJW,Road To Zion - Sessions@AOL,Damian Marley,33,reggae,0.531,0.649,5,-7.117,0,0.0701,0.445,0,0.116,0.493,100.034,265307,4
7HWn7AyphzxnsYtw53HZ0b,Baba,Tiken Jah Fakoly,28,reggae,0.776,0.647,5,-7.204,0,0.0432,0.601,0.0106,0.0948,0.921,154.583,302147,4
03DHZCT6L7KQxXnHgrsR2U,High Tide Or Low Tide - B Is Mix,Bob Marley & The Wailers,41,reggae,0.616,0.261,2,-10.163,1,0.0281,0.815,0,0.101,0.31,90.47,281773,4
6VST5ucHKSiSaj78j6IQv1,Serious Time,Mungo's Hi Fi,40,reggae,0.889,0.579,5,-7.982,1,0.215,0.359,0,0.114,0.803,95.009,257700,4
4BPgPYbiigMvyd6JELEzsX,Thanks & Praise,Fantan Mojah,43,reggae,0.725,0.586,2,-6.056,0,0.232,0.465,0,0.312,0.791,84.872,227467,4
0Lbpi3KVEOL8DpzfCao3P5,My Confession,Cornell Campbell,47,reggae,0.797,0.37,10,-11.264,1,0.0582,0.384,0.399,0.0994,0.691,136.587,171987,4
4cdtGBomYMxTXdDlEaSnDE,Humility,Groundation,31,reggae,0.797,0.637,7,-6.914,0,0.0673,0.0346,0,0.0875,0.627,140.358,335400,4
4gcRTIXP8nHwl0hFdJikia,Take Five,King Tubby,38,reggae,0.718,0.341,8,-10.771,1,0.106,0.513,0.5175,0.126,0.487,159.054,218693,4
7AnhlEX6adyaXe4S28UKXD,All Day All Night - Jamaican Version,The Wailers,42,reggae,0.696,0.651,2,-6.199,1,0.16,0.0758,0,0.0451,0.86,139.049,209000,4
05MzP2SKLFi8xDnlTxJPk8,Ghetto Paradise,Chronixx,46,reggae,0.693,0.689,5,-5.929,0,0.216,0.078,0,0.105,0.57,175.957,226960,4
6UEFePcC8fAtZBaGETfYjJ,Prodigal Son,Steel Pulse,39,reggae,0.881,0.424,9,-13.503,0,0.208,0.0636,0.000001,0.0792,0.606,124.898,306840,4
0SvkWYvoTPW2Bd8gqawcJG,No More Trouble - Jamaican Version,The Wailers,43,reggae,0.765,0.594,7,-5.769,1,0.169,0.106,0.000113,0.111,0.815,142.299,316400,4
33J5PMmrRmDJzqxSYTVxGr,Rough Road,Warrior King,39,reggae,0.544,0.764,6,-4.961,0,0.14,0.206,0,0.0298,0.946,80.776,254907,4
3AGEHHqBOnAmQiJxxbasJu,The Loser,Derrick Harriott,44,reggae,0.725,0.641,7,-6.135,0,0.0481,0.194,0.00498,0.091,0.786,87.732,218653,4
5Ft818vlcBQrei4zSP8aEq,Let Me Be,Lutan Fyah,41,reggae,0.727,0.624,1,-6.601,1,0.239,0.409,0,0.0704,0.896,79.999,233012,4
36md9nKCb9BtU3v4NbZ68Q,Together,Hollie Cook,37,reggae,0.703,0.672,2,-9.949,0,0.0529,0.0227,0.000008,0.328,0.872,132.973,241173,4
5qHFwlya1FbiCXpRMlJy4y,Positive Vibration - Live At The Pavillon De Paris/1977,Bob Marley & The Wailers,37,reggae,0.671,0.665,11,-8.326,0,0.0715,0.0278,0.000067,0.381,0.558,135.246,350400,4
2D245vxYm1vkZWfItHNbq3,Answer to Your Name,Protoje,37,reggae,0.817,0.865,7,-3.485,1,0.0321,0.087,0.00804,0.096,0.781,120.031,234973,4
4L7VOZCqvFhhfqQXVzDF1A,Zimbabwe,Tiken Jah Fakoly,28,reggae,0.923,0.733,6,-4.828,1,0.0532,0.195,0,0.0935,0.779,125.342,233413,4
6NFn7TLaL8Tyj4nPgOUyuA,Iron Lion Zion,Bob Marley & The Wailers,21,reggae,0.708,0.53,9,-10.336,1,0.0347,0.00836,0.0018,0.173,0.786,142.349,193533,4
56mwuqc12Vz6nqM9OZ2j17,Jamming - B Is For Bob Version,Bob Marley & The Wailers,41,reggae,0.866,0.443,10,-11.453,0,0.0539,0.895,0.0124,0.0851,0.442,123.266,266173,4
6Nuf4dy4COQATWSsWfhTtc,Tata,Tiken Jah Fakoly,27,reggae,0.731,0.489,6,-8.893,0,0.038,0.83,0.0146,0.214,0.539,91.974,252147,4
7nqRCsp9eBgzCyGnme4fLz,Shoot You,Sizzla,41,reggae,0.694,0.698,0,-9.092,0,0.239,0.00788,0.000433,0.381,0.696,78.02,220056,4
2KUI8IsFQZexoNN2WFk7Ik,Buffalo Soldier,Bob Marley & The Wailers,40,reggae,0.93,0.464,9,-8.67,1,0.239,0.133,0.000008,0.0571,0.736,123.942,256600,4
3SiimSnvv58Sv1Vg16C8XK,Remember Me,Lucky Dube,43,reggae,0.73,0.703,10,-7.729,1,0.0649,0.138,0.000006,0.0726,0.716,84.069,263547,4
1REJRpQNstNXaPtWSrsHa3,Ring the Alarm,Tenor Saw,45,reggae,0.666,0.582,6,-6.131,1,0.209,0.227,0,0.0945,0.733,170.915,188827,4
4voND6g0QCaQ5M15alDYvb,Runaway Girl - 1990 Digital Remaster,U-Roy,40,reggae,0.74,0.29,11,-14.824,0,0.0999,0.236,0.000464,0.0956,0.773,73.173,227040,4
5rsYt7m3Ce0DQOVABem8Yj,Book Of Rules,The Heptones,43,reggae,0.794,0.604,6,-11.69,1,0.0418,0.207,0.172,0.107,0.956,142.487,211213,4
3k5UR8KdEBbs4XzVPgk2qY,Suffering in the Streets,Anthony B,3,reggae,0.68,0.737,5,-5.232,0,0.132,0.278,0,0.19,0.944,77.077,212600,4
1CyoXu2ImlSKavFOcvKRE9,Smoke Free,Anthony B,2,reggae,0.746,0.662,1,-4.77,1,0.239,0.169,0,0.0639,0.787,87.466,238853,4
5qvMsN1vskeg9OsUWDDsQ4,Murderer,Anthony B,2,reggae,0.802,0.792,1,-2.567,1,0.239,0.22,0,0.0878,0.638,138.054,239507,4
4rK3DEg856AlYKtWLnT2QQ,Searching,Anthony B,2,reggae,0.718,0.487,1,-9.661,0,0.239,0.0778,0,0.0905,0.809,78.843,234747,4
6hPXAMba7IHjBjOJ9rof7G,Champaign,Anthony B,2,reggae,0.652,0.622,4,-6.825,0,0.239,0.134,0.000003,0.118,0.817,80.196,237200,4
4zwf2SX5peWtPOBAmLewBi,Bun a Wicked,Anthony B,2,reggae,0.678,0.709,11,-4.546,1,0.239,0.385,0,0.0967,0.899,162.473,223507,4
3pYAR7WaCYEqWoaGLbx0Uq,Giddion,Anthony B,1,reggae,0.744,0.847,11,-5.705,0,0.239,0.105,0,0.277,0.769,174.637,226080,4
2xZPQQaCld9MKSJpXvg39u,Bad Boy,Anthony B,1,reggae,0.677,0.763,8,-3.356,1,0.239,0.573,0,0.0266,0.922,151.255,212240,4
5mEtzakAJxVTz9nsXGKbfy,Coffin Door,Anthony B,1,reggae,0.489,0.807,11,-4.974,0,0.239,0.398,0,0.289,0.41,74.44,223373,4
17pAR3Fbx69fpz7VsOGQlA,True Love,Anthony B,1,reggae,0.668,0.486,10,-12.773,1,0.108,0.647,0.000005,0.225,0.96,159.848,209333,4
6k1xBUtC2ydvdP7y3Inok4,Selassie,Anthony B,1,reggae,0.813,0.567,5,-7.007,0,0.239,0.115,0,0.0239,0.765,83.971,238427,4
0gsDgVpkzhcdO52bPmLdRh,Love Mama,Anthony B,1,reggae,0.688,0.64,7,-5.572,1,0.239,0.736,0,0.073,0.696,76.731,206600,4
7DcT2gSVRpcv8U5Y5TD9Ym,Change,Anthony B,1,reggae,0.784,0.549,10,-7.072,0,0.239,0.506,0,0.0887,0.742,151.57,240566,4
5JQDDC8jlOEQnjgNH3EZEy,The More Dem Fight,Anthony B,1,reggae,0.675,0.756,7,-3.11,1,0.239,0.0782,0,0.134,0.691,81.43,238027,3
1Ho2mFQ415Q97rEe5hSO1x,Now That We've Found Love - Single Version,Third World,45,reggae,0.754,0.479,1,-15.932,1,0.12,0.00968,0,0.167,0.747,118.449,236800,4
6NNpK4YWFZkBYTtlauUrgk,N'Téritchê (feat. Jacob Desvarieux),Alpha Blondy,34,reggae,0.845,0.643,9,-6.414,0,0.132,0.0213,0.000004,0.162,0.812,90.01,293400,4
1rBALduosys0NqmfYu6WEZ,Rock On,Gregory Isaacs,45,reggae,0.778,0.372,7,-11.814,1,0.232,0.183,0.000018,0.099,0.596,136.575,156587,4
3O7LY3NQXn7R12Ey6rlgmh,Exodus - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,40,reggae,0.504,0.85,4,-8.421,0,0.215,0.00624,0.00545,0.381,0.746,153.458,421680,4
0CxIgiWIp8S87LfhKW7Txs,Rules of the Dance - Kahn Remix,Mungo's Hi Fi,45,reggae,0.767,0.777,1,-7.568,1,0.183,0.321,0.00334,0.381,0.549,140.036,208874,4
7cwNq3u2snS1T1C4CViHqp,Ca va faire mal,Tiken Jah Fakoly,25,reggae,0.794,0.513,5,-4.942,0,0.0703,0.0304,0.000004,0.154,0.963,156.473,233227,4
3EksUQcF0LtT0nxnu0q4Yb,No More Trouble,Bob Marley & The Wailers,29,reggae,0.711,0.372,2,-15.85,1,0.239,0.345,0.00105,0.0527,0.758,142.037,238093,4
7BLo3vat0B8BCQD50WOjum,Chalwa,10 Ft. Ganja Plant,43,reggae,0.786,0.752,2,-2.859,0,0.0387,0.195,0.5175,0.0427,0.925,136.578,277307,4
2iYbAoOny6ua9s74TKSa0B,Time,Don Carlos,41,reggae,0.769,0.304,1,-8.988,0,0.149,0.0219,0,0.0503,0.683,155.439,243280,4
